objid,ra,dec,class
1237651250969247821,219.53822,60.303937,0
1237661815487922344,195.81909,11.162085,1
1237662503217856591,233.82316,37.386438,1
1237661065479389681,125.33824,6.6135502,1
1237662504291598414,234.54678,38.13336,2
1237666215150813495,19.735549,30.595263,2
1237665230527398345,254.52546,12.847888,2
1237651800160534720,150.46339,-0.68125326,1
1237658491737473122,168.48338,8.889599,2
1237667782807716010,121.35257,10.464436,0
1237662266467484000,237.02522,3.6208318,0
1237666090592829580,18.62304,24.597398,2
1237654400773652495,219.62492,61.510442,0
1237654949985779715,235.85727,57.493578,0
1237661850403668046,209.8524,41.620249,0
1237660614510313510,169.35058,10.020916,2
1237654604787745055,157.56449,3.8939836,1
1237661416605614124,224.49131,49.530749,0
1237654600492843212,157.35231,3.708534,1
1237661082125533890,49.073096,40.424854,2
1237654604250677482,157.10059,3.4940247,1
1237648722291327165,149.95019,0.78012107,1
1237667429015879766,131.47784,16.235973,0
1237651273489187206,112.07737,36.55297,0
1237648722291523676,150.356,0.83320353,1
1237648721218437327,151.95845,-0.02018874,1
1237655107837231155,167.97925,58.613075,2
1237661418210590732,206.08953,56.278065,0
1237654668661883138,150.05715,-1.1708802,1
1237655499205968098,214.33082,-1.9160013,1
1237659161743065316,250.64642,31.728923,0
1237654604250742937,157.231,3.4956928,1
1237667783883817987,126.2251,13.038065,0
1237666274206154837,31.483253,21.81578,0
1237661064945598527,132.35655,7.5113924,1
1237662636908740963,231.91686,10.292079,0
1237655499209638127,222.67912,-1.7148961,1
1237660613436702800,169.6963,9.050291,2
1237667485916004630,130.97358,15.293476,0
1237648721773527221,193.56014,0.3295912,0
1237649963532550354,58.262536,-5.330027,0
1237667730735169677,131.07102,13.677442,0
1237658303815155889,157.2333,57.20661,0
1237661416059699328,191.83737,56.172329,0
1237654600489959580,150.69959,3.4170094,1
1237654399697551593,208.49271,63.092169,0
1237661064404140392,122.06849,5.2161186,1
1237655691402805458,220.8258,-2.6914133,1
1237657878613524853,117.85415,25.299223,0
1237655499745329408,219.96672,-1.2662256,1
1237648721217716259,150.23622,-0.1064914,1
1237660615046791226,168.47977,10.258594,2
1237662199361569227,237.46351,7.8146126,0
1237657774462337264,121.10707,29.231909,0
1237655691401363606,217.61102,-2.8660092,0
1237658297919799318,150.23505,4.9408951,0
1237664285096936296,130.30081,7.9121934,1
1237661417132392609,187.6416,57.13306,0
1237659324419146008,246.53396,37.971447,0
1237651755074125863,157.249,3.1181664,1
1237660612898979895,167.77561,8.682056,2
1237655692476547253,220.84714,-1.912224,1
1237674602680156411,214.13134,-1.7103529,1
1237666215149109397,19.193015,26.70906,2
1237655498671390946,219.51891,-2.1535586,1
1237648703504974034,187.20251,-0.69190047,0
1237655691937448098,215.77863,-2.4828982,1
1237655692474056926,215.13815,-2.0977649,0
1237655499745067227,219.39919,-1.3161829,1
1237650795683512469,147.08843,-0.25609269,1
1237661065481945535,131.13919,7.8260296,1
1237657611265048985,175.23027,56.533974,0
1237655498672898144,222.9982,-2.0470857,1
1237660669809000606,134.55379,7.771818,1
1237662239086084138,206.01645,10.597877,0
1237651752386101411,148.93659,0.86082368,1
1237654606397898936,156.36822,5.0399214,1
1237668573617521197,252.59221,13.388731,2
1237648720164487299,197.19484,-0.84635144,0
1237661950259494982,196.51256,12.587667,1
1237661065478014088,122.10673,6.182797,2
1237655691945574815,234.31802,-1.9047489,0
1237650797293731984,146.08739,0.99799906,1
1237658493871325363,136.94233,7.6367497,0
1237661387611111555,233.011,46.707577,0
1237648702979375358,212.95415,-1.2441366,0
1237679437736640663,25.53878,-8.124338,2
1237661352705589370,177.8601,56.959987,0
1237660612899307524,168.45256,8.654986,2
1237655126631317552,210.84602,5.3422332,0
1237655108370890822,154.94703,56.320942,0
1237648720708370457,213.07776,-0.54001686,0
1237648720668984269,123.10762,-0.51723,0
1237655742413013162,235.74604,3.5857373,0
1237661417671163996,195.64535,57.138094,0
1237654601029124144,155.9797,4.0269126,1
1237655107298066440,158.78527,56.542521,0
1237658191078490274,135.99998,37.171825,0
1237655692475695935,218.90537,-1.9935031,1
1237654601028468948,154.4659,4.0828239,1
1237661949184245888,193.04053,11.870087,1
1237662529533116436,222.98768,11.66633,0
1237657873255039045,140.59536,39.539205,0
1237654602639343654,155.0129,5.2041029,1
1237655495983563232,212.54116,-1.2983094,1
1237654605858144384,149.80776,4.4685828,1
1237654601028206733,153.8025,3.9298145,0
1237667537998840071,130.46716,15.164739,0
1237661065484959961,137.89862,8.8094421,0
1237661948649144570,197.09938,11.185007,1
1237668348135145721,212.94868,14.364973,0
1237671142017204599,174.89431,-0.98378904,0
1237655108375019616,171.70442,59.457951,2
1237664834847768686,117.95323,15.209916,0
1237655499207409928,217.60165,-1.7669068,1
1237666088978743435,18.911411,16.636455,0
1237667537462821106,132.45784,15.593131,0
1237648721236656189,193.58799,-0.09702567,0
1237665097919365187,126.29035,19.748705,0
1237654670811070722,154.03949,0.46962903,0
1237668706230076834,263.27303,8.043727,2
1237654610680610899,194.65815,65.151177,0
1237654599956431019,158.38528,3.3803512,1
1237654601566781658,157.70929,4.4561837,0
1237661064950120760,142.6518,9.3028959,0
1237660670344036613,130.38457,7.3211119,0
1237661948648685783,196.07512,11.393358,1
1237668678845596097,264.44769,42.943616,1
1237662474763698309,234.78738,38.294012,1
1237662504828338470,234.55874,38.609399,1
1237648705121812619,201.31664,0.5705234,0
1237648704577470535,184.35065,0.20722476,0
1237666210876424802,313.6651,2.2294471,2
1237662636905464101,224.40976,11.544121,0
1237661949199516168,228.35919,8.575251,0
1237661817098600609,195.97139,12.405235,1
1237654604249759875,154.94614,3.3457685,1
1237648720157606009,181.46067,-0.8491179,0
1237662473689039021,231.91421,38.869192,1
1237665442077475073,253.32539,12.07734,2
1237660670890082484,151.28095,10.897573,0
1237651800698323064,152.49894,-0.2162991,1
1237651250430083163,209.4483,62.411493,0
1237670961624777140,38.572269,27.759545,0
1237651538720522259,226.52233,60.879558,0
1237661064405123501,124.32077,5.706575,2
1237661064942715351,125.80961,6.3807558,1
1237668573081371225,253.92522,12.155915,2
1237666300554313994,47.342118,-0.192279,0
1237666214077071638,20.714894,30.486521,2
1237658204499804315,146.97136,43.136958,0
1237668679390986635,288.93384,37.424962,1
1237659324419997817,248.16523,36.405521,0
1237654604788072656,158.30901,4.0127093,1
1237660613436702768,169.78638,9.07149,2
1237654604247203953,149.2392,3.0519911,1
1237662528992772221,214.87164,12.367532,0
1237654604786041208,153.71039,3.8180831,0
1237654602100375655,150.26404,4.6192729,1
1237669761175913153,311.62844,3.4018561,2
1237671262808572578,131.52951,11.85797,0
1237658919070924884,201.49904,55.149576,0
1237654602642489350,162.16702,5.5975977,0
1237667537994908240,121.86515,11.966384,0
1237661064940946258,121.82053,5.6094917,2
1237664873503326414,118.43529,15.748194,0
1237661816563040354,198.97086,11.743279,0
1237651539793608999,225.31702,62.533289,0
1237654876434989276,189.94492,65.142385,0
1237661816561205285,194.68495,12.040157,0
1237658302743904268,167.87244,58.256538,2
1237648721753080262,146.79762,0.26047216,1
1237660413725835479,142.69488,8.5785371,0
1237655499743756345,216.38909,-1.4999407,1
1237660670352097482,148.76146,10.188426,0
1237671940334223421,226.6606,57.583078,0
1237651822178926611,230.59551,3.2924883,0
1237658493330457260,127.83818,6.0564557,1
1237663547432173812,112.37385,39.292112,0
1237661418213343354,216.38735,53.88507,0
1237661064943042927,126.50321,6.4902732,0
1237674649390809160,177.7179,-0.83786347,0
1237655692476547238,220.83271,-1.8883123,1
1237661951352111665,240.17211,8.3860441,0
1237658302743707670,166.9761,58.257053,2
1237654610679955615,191.02751,65.490326,0
1237666228591330226,312.45619,3.1995889,2
1237661816023744702,193.39147,11.665784,1
1237680071248904488,19.547041,25.109822,2
1237660670343054181,128.21262,6.9607304,0
1237674602142826581,213.16155,-1.3427585,0
1237655691400184020,214.90841,-2.9982889,1
1237658297920782633,152.56563,5.2019806,2
1237662266463223827,227.20546,4.5935801,0
1237648720687726759,165.91386,-0.52034658,0
1237654605863452680,161.9462,4.9440616,0
1237660615047249930,169.45228,10.270916,2
1237654604785386461,152.17238,3.6111702,2
1237670457507185343,43.645732,32.938002,1
1237658205029859662,130.01001,34.766923,0
1237660413725311360,141.49349,8.47835,0
1237648720143581522,149.33123,-1.0033347,1
1237661949731405935,216.85361,10.584647,0
1237660613973180464,168.82982,9.502517,2
1237662636367413442,221.55139,11.569264,0
1237671068455469902,20.890015,39.344641,0
1237661388143919156,221.49138,52.392682,0
1237658611976634518,155.67831,45.389542,0
1237661948655763633,212.44206,10.229671,0
1237648722291589277,150.61834,0.8012045,1
1237666228054327336,311.98183,3.1734642,2
1237658205571711336,141.48337,41.793823,0
1237655107837493255,168.93615,58.581465,2
1237668572544697021,254.17008,11.647412,2
1237661120240550042,48.624301,39.87644,2
1237654600492908728,157.50486,3.8017775,1
1237654670810546223,152.77959,0.50546749,1
1237648702967972127,186.85463,-1.1177508,0
1237661121314357523,49.477348,40.620557,2
1237662636903039106,218.74184,12.483527,0
1237661950274175103,230.52596,9.0620547,0
1237654669198884955,150.39548,-0.77397644,1
1237658203960705203,141.41504,40.138365,0
1237671769072533833,227.37762,58.171969,0
1237655497598959853,222.56635,-2.8726146,1
1237654606396195065,152.45766,5.0222994,1
1237660614509658203,167.79776,9.798111,2
1237661417134227491,195.21711,56.684969,0
1237661063870349705,129.07782,6.2143093,1
1237655693012107540,217.9022,-1.5924496,1
1237661418215637012,223.82579,51.358847,0
1237655497594634347,212.70772,-3.2201251,1
1237671262811783934,138.85919,13.461682,0
1237655497598173448,220.81364,-2.8830071,1
1237654398623350895,205.78007,62.809611,0
1237662200435704099,238.43901,8.4082747,0
1237654605861290049,157.06007,4.6718431,0
1237666210338766888,311.94234,2.9357329,2
1237661068163940486,126.02048,6.7228528,0
1237662474226368775,233.26988,38.43542,1
1237655494909690052,212.29529,-2.0671827,2
1237651801770492096,148.85481,0.54131065,1
1237655497599025476,222.76696,-2.9521381,1
1237661949185556572,195.96281,11.699702,1
1237655499209703637,222.79352,-1.7473404,1
1237661949194600576,217.02099,10.215713,0
1237657874866831493,142.70154,42.023275,0
1237648722290999466,149.19459,0.8165819,1
1237657611265507469,177.21514,56.689998,0
1237651539794133113,227.40259,61.785897,0
1237650795683512690,147.03779,-0.26659122,1
1237661081588269610,47.864426,40.491938,2
1237668572544500213,253.74589,11.933243,2
1237654605321273471,149.87286,3.8931078,1
1237661950796235017,196.27118,13.002571,1
1237657874330091640,143.38629,41.829187,0
1237666228054458552,312.29127,3.0067483,2
1237678620081651846,312.99612,2.5438495,2
1237657874869584138,150.21753,45.003047,0
1237661417675423982,212.22746,54.534683,0
1237654604248056062,151.132,3.3152996,1
1237654605860569321,155.47711,4.6781258,1
1237661388152766659,244.54027,39.653914,0
1237662198824239444,236.20236,7.537687,0
1237648720143778083,149.79936,-1.0282642,1
1237661386533634207,221.43989,50.919408,0
1237655498668965906,213.98767,-2.1905029,2
1237654602103324826,156.9961,5.039371,1
1237654879126618353,215.34436,3.4675333,0
1237661066016719334,126.27407,7.2164278,1
1237661068163351294,124.79177,6.3632438,1
1237659162272989429,237.14797,43.552588,0
1237662503217397798,232.7251,37.970059,2
1237660669809328351,135.32314,7.862252,0
1237661388675022923,200.33535,57.716506,0
1237661068700680746,125.73567,6.9781657,1
1237654604785909896,153.31384,3.6298418,1
1237662198280945890,221.56198,9.3876124,0
1237648721217650960,150.18439,-0.03102159,1
1237670965379072882,125.46644,10.628621,0
1237655499746050476,221.62952,-1.3575754,1
1237671768536318158,230.19204,58.787614,0
1237662498392571955,231.7829,40.258922,2
1237674370755330200,127.11486,21.245785,0
1237655691403133084,221.61494,-2.7439258,1
1237655499741986959,212.26865,-1.5218944,1
1237668706225618954,253.89434,12.563108,2
1237654601565405329,154.5834,4.4120631,1
1237667537999167779,131.21779,15.450957,0
1237651538704597265,145.57197,61.789576,0
1237668705151943211,253.72123,11.709687,2
1237661068700155988,124.44239,6.6920027,1
1237662225145331796,197.05027,39.583389,0
1237655692479496559,227.68414,-1.8127946,0
1237661817097945763,194.42036,12.53577,1
1237662528991854707,212.87374,12.62289,0
1237674601606283486,213.50582,-2.1627994,1
1237653472514736269,36.485421,-7.718659,0
1237655498132095090,213.95931,-2.6584985,1
1237661418210721895,206.52801,56.074975,0
1237661817635078282,195.04231,12.856115,1
1237667782277464287,136.20832,14.960374,0
1237661816562057225,196.66609,11.859636,0
1237648721217126671,148.95363,-0.09714281,1
1237648721217519952,149.82325,-0.0359592,1
1237678580369654006,10.203477,25.029026,0
1237661065479258503,124.96158,6.5636766,1
1237674654753292485,216.5795,-2.8766482,1
1237653502043750483,38.117034,-8.053899,0
1237655693012697297,219.22122,-1.5286671,1
1237654605863846043,162.92455,4.9755052,0
1237660669803627182,122.47975,5.5534721,2
1237662266467287307,236.46432,3.7464334,0
1237655495446888734,213.08771,-1.6385327,1
1237662980495049152,263.23163,7.757256,2
1237667782275432638,131.5431,13.600671,0
1237661064409841948,134.89926,7.6554578,1
1237648702982324337,219.63955,-1.2371385,0
1237678584114446502,31.502005,22.644598,0
1237651250967543840,212.48934,62.204828,0
1237661950810456186,229.19765,9.7951308,0
1237655498668638450,213.32119,-2.3904643,1
1237659162809139501,235.85403,44.968418,0
1237662474226893032,234.6247,37.870612,1
1237658297920782353,152.44431,5.155024,2
1237653500432744536,37.304005,-9.438285,0
1237674601605955729,212.84531,-1.6164468,1
1237660613973508163,169.5614,9.639467,2
1237650797293469748,145.56677,0.99523194,2
1237648721755373808,152.00348,0.35649896,1
1237651822717632743,234.81768,3.3894618,0
1237661353241411678,173.3416,57.035562,0
1237658205566206194,128.48681,34.339492,0
1237674649385500685,165.5025,-0.70643215,0
1237658203988230224,227.72438,40.573338,1
1237655470212120594,234.31392,2.5138152,0
1237674602143219997,213.80822,-2.0319043,2
1237648722292179169,151.95666,0.77693294,1
1237662264327012661,238.40879,6.6297287,0
1237655109448630281,170.70185,60.112251,2
1237671128051810445,176.47362,-0.55127614,0
1237654601563046356,149.14443,4.2607279,1
1237660670347116685,137.34906,8.520471,0
1237670458584597641,48.075052,40.725034,2
1237648704579043476,187.8435,0.01473659,0
1237651822716125329,231.3512,3.5963252,0
1237661064944681463,130.25525,7.1320834,1
1237661948654911611,210.44146,10.319007,0
1237655497598894104,222.38468,-2.8850744,1
1237678620081520695,312.66409,2.5552585,2
1237664285097394300,131.25398,8.1043723,0
1237654875359609293,181.15009,64.500704,0
1237662199890903149,220.13773,10.717826,0
1237657851233697927,151.85563,46.358822,0
1237661387083153663,251.32619,31.940085,0
1237655499207082210,216.76993,-1.7296847,1
1237655498674929725,227.6325,-2.0204426,0
1237661816560943215,194.08719,12.074832,1
1237667429016666175,133.22988,16.935505,0
1237662474763501645,234.22277,38.445764,1
1237648722291785877,151.05719,0.81243685,1
1237651250970427580,224.0724,58.874239,0
1237661064943239308,127.0258,6.6023154,0
1237654606394622086,148.89154,4.6903863,1
1237662503754727702,234.15218,37.834183,1
1237662197752660345,241.04997,5.8741256,0
1237655498671194352,219.0953,-2.2691849,1
1237654604784992503,151.31122,3.6416037,1
1237661386006528103,245.42306,36.476496,0
1237654600489959498,150.7821,3.3503549,1
1237654606395146411,150.10114,4.771669,1
1237648721223221378,162.79297,-0.06229311,0
1237662474763764006,234.86343,38.13945,1
1237655693012304568,218.32848,-1.6290555,0
1237655499745329435,220.00337,-1.3205033,1
1237661816024531068,195.18554,11.622398,1
1237650795682791746,145.31208,-0.40076564,1
1237651755074322607,157.70941,3.1717667,1
1237660670342856986,127.66589,6.8696316,0
1237661064953724952,150.91433,10.326889,0
1237655494910083219,213.19058,-2.137991,1
1237652901846319217,56.256426,-5.443749,0
1237662636908872387,232.11917,10.179645,0
1237670960557392136,48.039816,40.08138,0
1237662473152692342,232.74628,37.797475,2
1237655495446626625,212.4658,-1.7248169,1
1237658205572366518,143.18812,42.466432,0
1237661387069653024,219.11405,52.233341,0
1237667782271697072,123.38553,10.793604,0
1237657610728505403,176.78917,56.251177,0
1237655499746115739,221.70657,-1.2963821,1
1237661817635864723,196.9526,12.688945,1
1237662534360826194,238.71625,9.2046522,0
1237666215688667413,19.645086,32.927475,2
